NO_MUNICIPIO;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_LOCALIZACAO;TP_LOCALIZACAO_DIFERENCIADA;IN_ENERGIA_REDE_PUBLICA;IN_ENERGIA_GERADOR_FOSSIL;IN_ENERGIA_RENOVAVEL;IN_ENERGIA_INEXISTENTE;IN_ESGOTO_REDE_PUBLICA;IN_ESGOTO_FOSSA_SEPTICA;IN_ESGOTO_FOSSA_COMUM;IN_ESGOTO_INEXISTENTE;IN_LIXO_QUEIMA;IN_TRATAMENTO_LIXO_SEPARACAO;QT_MAT_BAS;QT_DOC_BAS
Águas Mornas;4200606;CENTRO DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO DE AGUAS MORNAS;42130212;1;0;1;0;0;0;0;0;1;0;0;1;;
Florianópolis;4205407;INST DE ED ESPECIAL PROFº MANOEL BOAVENTURA;42130220;1;0;1;0;0;0;1;0;0;0;0;0;;
Fraiburgo;4205506;ESCOLA ESPECIAL MARIA FREY;42130263;1;0;1;0;0;0;1;0;0;0;0;1;;
Caçador;4203006;ESCOLA ESPECIAL APOLONIA CAPITULINA MILLES;42130271;1;0;1;0;0;0;1;0;0;0;0;1;;
Balneário Camboriú;4202008;SENAI SC - BALNEARIO CAMBORIU;42130298;1;0;1;0;0;0;1;0;0;0;0;0;14;4
Itajaí;4208203;ASSOCIACAO DE DEFICIENTES VISUAIS DE ITAJAI E REGIAO;42130301;1;0;1;0;0;0;1;0;0;0;0;1;;
Itapema;4208302;ESCOLA ESPECIAL RAZAO DE VIVER;42130310;1;0;1;0;0;0;1;0;0;0;0;0;;
Bom Jardim da Serra;4202503;UD DE BOM JARDIM DA SERRA;42130344;1;0;1;0;0;0;1;0;0;0;0;0;8;2
São José do Cerrito;4216800;UD DE SAO JOSE DO CERRITO;42130352;1;0;1;0;0;0;1;1;0;0;0;0;23;12
São Domingos;4216107;UD DE SAO DOMINGOS;42130387;1;0;1;0;0;0;0;0;1;0;0;1;26;5
Faxinal dos Guedes;4205308;UD DE FAXINAL DOS GUEDES;42130395;1;0;1;0;0;0;1;0;0;0;0;0;48;11
Xaxim;4219705;UD DE XAXIM;42130409;1;0;1;0;0;0;1;0;1;0;0;1;32;7
Otacílio Costa;4211751;ESC DE ED AMIGOS PARA SEMPRE;42130450;1;0;1;0;0;0;1;0;0;0;0;1;;
Canoinhas;4203808;CENTRO DE EDUCACAO INFANTIL EMILIA FERREIRO;42130484;1;0;1;0;0;0;0;1;0;0;0;1;141;18
Imbuia;4207403;CENTRO MUNICIPAL DE EDUCACAO INFANTIL CRECHE PROFESSORA IONE;42130492;1;0;1;0;0;0;1;0;0;0;0;1;19;3
Chapadão do Lageado;4204194;UNIDADE DE EDUCACAO INFANTIL MARIA FUCK KREUSCH;42130514;1;0;1;0;0;0;0;1;0;0;0;1;151;14
São Lourenço do Oeste;4216909;CEIM MUNDO COLORIDO;42130522;1;0;1;0;0;0;0;1;0;0;0;1;344;28
São Miguel do Oeste;4217204;CEI TIO PATINHAS;42130530;1;0;1;0;0;0;1;0;0;0;0;1;69;6
Itapiranga;4208401;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL CRECHE ELISABETA ROST;42130549;1;0;1;0;0;0;1;0;0;0;0;1;72;6
Chapecó;4204202;CEIM ORACILIO COSTELLA;42130565;1;0;1;0;0;0;0;1;0;0;0;1;389;21
Itapiranga;4208401;EMEI CRECHE ESPERANCA;42130573;1;0;1;0;0;0;1;0;0;0;0;1;86;8
São Cristóvão do Sul;4216057;CRECHE ABC;42130581;1;0;1;0;0;0;1;1;0;0;0;1;92;13
Lages;4209300;CEIM GIRASSOL;42130590;1;0;1;0;0;0;1;0;0;0;0;1;199;19
Laguna;4209409;CEI TURMA DA MONICA;42130603;2;0;1;0;0;0;0;0;1;0;0;1;14;3
Zortéa;4219853;CEI ESTRELA DO AMANHA;42130620;1;0;1;0;0;0;0;1;0;0;0;1;245;19
Lages;4209300;CEIM MORANGUINHO;42130638;1;0;1;0;0;0;1;0;0;0;0;1;54;8
Bom Retiro;4202602;CRECHE MUN IRMA PAULA;42130654;1;0;1;0;0;0;1;0;0;0;0;0;78;16
Balneário Camboriú;4202008;N E I IATE CLUBE;42130670;1;0;1;0;0;0;1;0;0;0;0;1;179;44
Balneário Camboriú;4202008;N E I SANTA INES;42130700;1;0;1;0;0;0;1;0;0;0;0;1;172;39
Criciúma;4204608;CEI AFASC ZILA TEREZINHA PUGISKI LINEMBURGER;42130727;1;0;1;0;0;0;1;1;0;0;0;1;192;27
Petrolândia;4212700;UD DE PETROLANDIA;42130794;1;0;1;0;0;0;1;1;0;0;0;0;62;10
Calmon;4203154;EBM MARGARIDA MARIA ALVES;42130832;2;1;1;0;0;0;0;1;0;0;1;0;123;11
Chapecó;4204202;CENTRO DE ED MONTEIRO LOBATO;42130859;1;0;1;0;0;0;1;0;0;0;0;1;79;8
Tubarão;4218707;FUNDACAO EDUCACIONAL JOANNA DE ANGELIS;42130867;1;0;1;0;0;0;1;0;0;0;0;1;117;15
Chapecó;4204202;COLEGIO ALFA CHAPECO - EI EF E EM;42130875;1;0;1;0;0;0;1;0;0;0;0;1;597;43
Palhoça;4211900;CENTRO EDUCACIONAL SAO JUDAS TADEU;42130913;1;0;1;0;0;0;1;0;0;0;0;1;303;28
Balneário Rincão;4220000;CEI SONHO INFANTIL;42130921;1;0;1;0;0;0;0;1;0;0;0;1;227;20
Camboriú;4203204;CENTRO DE ED CAMBORIU LTDA ME - CECAM;42130930;1;0;1;0;1;0;1;0;0;0;0;1;641;46
Florianópolis;4205407;ESCOLA A NOVA DIMENSAO;42130956;1;0;1;0;0;0;0;1;0;0;0;1;377;19
Santo Amaro da Imperatriz;4215703;CENTRO EDUCACIONAL ESPACO DO SABER;42131014;1;0;1;0;0;0;1;0;0;0;0;1;224;16
Ituporanga;4208500;CENTRO EDUCACIONAL BERNARDINA FARIAS DE MATOS;42131065;1;0;1;0;0;0;1;0;0;0;0;1;366;30
Jaraguá do Sul;4208906;EEM PROF DARCI FRANKE WELK;42131073;1;0;1;0;0;0;1;0;0;0;0;1;419;22
Jaraguá do Sul;4208906;EEB PROFESSOR LINO FLORIANI;42131081;1;0;1;0;0;0;1;0;0;0;0;0;575;44
São Francisco do Sul;4216206;ESCOLA BASICA MUNICIPAL IDA BEATRIZ BRUNATO DE CAMARGO;42131090;1;0;1;0;0;0;0;1;0;0;0;1;490;22
Modelo;4210902;ER MUN PROF GRISELDI MARIA MULLER;42131103;1;0;1;0;0;0;0;1;0;0;0;1;245;20
Caçador;4203006;EMEB DR ULYSSES GUIMARAES;42131138;1;0;1;0;0;0;1;1;0;0;0;1;362;31
Santa Rosa do Sul;4215653;IFC - CAMPUS SANTA ROSA DO SUL;42131154;2;0;1;0;0;0;0;1;0;0;0;0;477;55
Rio do Sul;4214805;IFC - CAMPUS RIO DO SUL;42131162;2;0;1;1;1;0;1;1;0;0;0;1;558;76
Novo Horizonte;4211652;CENTRO EDUCACIONAL MUNICIPAL NOVO HORIZONTE;42131170;1;0;1;0;0;0;0;0;1;0;0;1;240;22
Princesa;4214151;ESC PUBL MUN RENASCER;42131189;1;0;1;0;0;0;0;1;0;0;0;0;271;14
Iraceminha;4207759;NUCLEO ESC PROFª MARIA OLINDA HERMANN;42131197;1;0;1;0;0;0;0;1;0;0;0;0;97;17
Rio dos Cedros;4214706;CEI CRIANCA FELIZ;42131200;1;0;1;0;0;0;1;0;0;0;0;1;279;22
Urussanga;4219002;CMEI PROF DIRCEO MACCARI;42131235;2;0;1;0;0;0;0;0;1;0;0;0;78;14
São João do Oeste;4216255;CENTRO EDUC CRISTO REI;42131251;2;0;1;0;0;0;0;1;0;0;0;1;43;8
São João do Oeste;4216255;CENTRO EDUC SAO JOAO DO OESTE;42131260;1;0;1;0;0;0;0;1;0;0;0;1;244;15
Cunha Porã;4204707;ESCOLA NUCLEO NUMERO UM;42131278;1;0;1;0;0;0;0;1;0;0;0;0;534;40
Saltinho;4215356;NUCLEO ESC MUN SALTINHO;42131316;1;0;1;0;0;0;0;1;0;0;0;0;213;14
Nova Veneza;4211603;EB MUN LIBERO UGIONI;42131332;2;0;1;0;0;0;0;1;0;0;0;1;144;13
Papanduva;4212205;ESCOLA MUNICIPAL PREFEITO RUBENS ALBERTO JAZAR;42131340;1;0;1;0;0;0;0;0;1;0;0;1;320;17
Santa Terezinha;4215679;ESCOLA BASICA MUNICIPAL ALTO RIO DA ANTA;42131375;2;0;1;0;0;0;1;0;0;0;0;0;270;17
Tunápolis;4218756;CENTRO EDUCACIONAL HELGA FOLLMANN;42131405;1;0;1;0;0;0;0;1;0;0;0;1;218;12
Guatambú;4206652;ESCOLA MUNICIPAL FRANCISCO CORA;42131413;1;0;1;0;0;0;0;1;0;0;0;0;492;33
Palma Sola;4212007;NUCLEO DE ENSFUNDPREFLIBORIO RKUHN;42131421;1;0;1;0;0;0;0;1;0;0;0;1;400;18
Ituporanga;4208500;CENTRO DE EDUCACAO INFANTIL OLGA SCHUHMACHER ISRAEL;42131430;1;0;1;0;0;0;0;1;0;0;0;1;39;2
Flor do Sertão;4205357;CENTRO EDUC PE LUIS MUHL;42131456;1;0;1;0;0;0;0;1;0;0;0;1;214;21
Campo Erê;4203501;CENTRO EDUCACIONAL MUNICIPAL PREFEITO JOAO TELLES PADILHA;42131472;1;0;1;0;0;0;0;1;0;0;0;1;381;22
Campo Erê;4203501;CENTRO EDUCACIONAL MUNICIPAL MARIA NELLY TRAPP CATUSSO;42131480;1;0;1;0;0;0;0;1;0;0;0;1;176;14
Treviso;4218350;CEI PROF ANGELINA REMOR DE LUCA;42131499;1;0;1;0;0;0;1;0;0;0;0;1;50;11
Bom Jesus do Oeste;4202578;ESCOLA MUNICIPAL PROFESSOR ALBANO BORRE;42131502;1;0;1;0;0;0;0;1;0;0;0;1;133;12
Iporã do Oeste;4207650;VIVENDO A INFANCIA;42131510;2;0;1;0;0;0;0;1;0;0;0;1;36;3
Pinhalzinho;4212908;CEIM MENINO JESUS;42131529;1;0;1;0;0;0;0;1;0;0;0;1;107;7
Dionísio Cerqueira;4205001;EI MUN JOSE DO PATROCINIO;42131537;2;0;1;0;0;0;0;0;1;0;1;1;60;8
Xanxerê;4219507;COLEGIO E PRE - VESTIBULAR EXPRESSIVO;42131545;1;0;1;0;0;0;0;1;0;0;0;0;481;34
Major Gercino;4210209;E M E I E F MONSENHOR JOSE LOOKS;42131570;1;0;1;0;0;0;1;1;0;0;0;1;165;10
Forquilhinha;4205456;CENTRO DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO - CAESP ARTUR ARNS;42131600;1;0;1;0;0;0;1;0;0;0;0;1;;
Abelardo Luz;4200101;CEI VILA CERES;42131618;1;0;1;0;0;0;0;1;0;0;0;0;41;5
Chapecó;4204202;CENTRO DE ENS MARIO QUINTANA;42131626;1;0;1;0;0;0;1;0;0;0;0;1;192;13
São Miguel do Oeste;4217204;EMEIEF WALDEMAR ANTONIO VON DENTZ;42131634;2;0;1;0;1;0;0;1;0;0;0;1;94;17
Águas Frias;4200556;ESCOLA DO CAMPO EM TEMPO INTEGRAL TARUMAZINHO;42131642;2;0;1;0;0;0;0;0;1;0;1;1;62;8
Cordilheira Alta;4204350;EB MUN FERNANDO MACHADO;42131650;1;0;1;0;0;0;0;1;0;0;0;1;220;10
Videira;4219309;CENTRO MUNICIPAL DE EDUCACAO INFANTIL AMBROSIO FIORESE;42131669;1;0;1;0;0;0;0;1;0;0;0;0;166;11
Videira;4219309;CENTRO MUNICIPAL DE EDUCACAO INFANTIL CLAUDIO BALESTRIN;42131677;1;0;1;0;0;0;0;1;0;0;0;0;140;8
Sul Brasil;4217758;NUCLEO ESC SAO JOAO BOSCO;42131707;2;0;1;0;0;0;0;0;1;0;1;1;45;8
Sul Brasil;4217758;NUCLEO ESC PAULO FREIRE;42131715;1;0;1;0;0;0;1;0;0;0;0;1;153;11
Calmon;4203154;CEI VICTOR BAPTISTA ADAMI;42131731;1;0;1;0;0;0;0;1;0;0;0;0;206;14
Caibi;4203105;PE CARROSSEL;42131740;2;0;1;0;0;0;0;1;0;0;0;0;7;4
Criciúma;4204608;EMEB FIORENTO MELLER;42131766;1;0;1;0;0;0;1;0;0;0;0;1;394;26
Ouro Verde;4211850;ESCOLA MUNICIPAL PROFESSORA SONIA MENTA BARRETA;42131774;1;0;1;0;0;0;1;0;0;0;0;1;147;13
Chapecó;4204202;CEIM CRISTO REI;42131804;1;0;1;0;0;0;1;0;0;0;0;1;213;13
Mondaí;4211009;CENTRO EDUCACIONAL E BENEFICENTE ARTUR DEISS;42131820;1;0;1;0;0;0;0;1;0;0;0;1;12;4
Brusque;4202909;CENTRO EDUCACIONAL CULTURA LTDA;42131855;1;0;1;0;0;0;1;0;0;0;0;0;553;30
Timbó Grande;4218251;ESCOLA MUN GLEIDIS RODRIGUES;42131863;1;0;1;0;0;0;0;1;0;0;0;1;775;55
Guaraciaba;4206405;E M PE ALFREDO KASPER;42131910;1;0;1;0;0;0;1;0;0;0;0;1;708;35
Bocaina do Sul;4202438;ESCOLA BASICA MUNICIPAL PADRE THEODORO BAUSCHULT;42131936;1;0;1;0;0;0;1;1;0;0;0;0;453;30
Bocaina do Sul;4202438;CRECHE RAULINO FELIPE DOS SANTOS CURINGA;42131944;1;0;1;0;0;0;1;1;0;0;0;0;25;6
Três Barras;4218301;CMEI MARIA UBA DE ANDRADE;42131960;1;0;1;0;0;0;0;1;0;0;0;0;86;11
Porto União;4213609;NUCLEO DE EDUCACAO INFANTIL BALAO MAGICO;42131995;1;0;1;0;0;0;1;0;1;0;0;1;34;15
Capão Alto;4203253;CEIM DOMICILIA LUIZ DE CORDOVA - DONA ALICE;42132053;1;0;1;0;0;0;0;1;0;0;0;1;119;12
São Ludgero;4217006;CEI DOM GREGORIO WARMELING;42132061;1;0;1;0;0;0;1;0;0;0;0;1;271;20
Gravatal;4206207;EEF PROFª NAIDE GUEDERT TEIXEIRA;42132070;1;0;1;0;0;0;1;0;0;0;0;1;118;13
Painel;4211892;EEB MUN SANTO ANTONIO;42132096;2;0;1;0;0;0;0;1;0;0;0;1;88;16
São Domingos;4216107;EMEF PROFESSORA NAIR TEIXEIRA MORSCHHEISER;42132100;1;0;1;0;0;0;1;0;0;0;0;0;404;19
São Domingos;4216107;ESCOLA INFANTIL MUNICIPAL PEQUENO POLEGAR;42132118;2;0;1;0;0;0;0;1;0;0;1;0;6;4
Tubarão;4218707;CEI RECIFE;42132126;1;0;1;0;0;0;1;0;0;0;0;0;68;9
Imbituba;4207304;CMEI ALCEU ROCHADEL DA SILVA;42132169;1;0;1;0;0;0;1;0;0;0;0;1;166;34
Garopaba;4205704;CEI PROF MARIA MARTA R SANSEVERINO;42132177;1;0;1;0;0;0;0;1;0;0;0;1;61;5
Abelardo Luz;4200101;EBM PROFº HILDO B GOULART;42132193;2;0;1;0;0;0;0;1;0;0;0;0;32;7
Jacinto Machado;4208708;CENTRO EDUC INF PEQUENO CIDADAO;42132231;1;0;1;0;0;0;1;0;0;0;0;0;151;9
Jaraguá do Sul;4208906;IFSC - CAMPUS JARAGUA DO SUL;42132258;1;0;1;0;0;0;1;0;0;0;0;1;548;54
Jacinto Machado;4208708;CEI VIVER E CRESCER;42132266;1;0;1;0;0;0;0;1;0;0;0;0;77;5
Capinzal;4203907;ESC MUN DR VILSON PEDRO KLEINUBING;42132274;1;0;1;0;0;0;0;1;0;0;0;1;576;34
Zortéa;4219853;GRUPO ESCOLAR MUNICIPAL HORIZONTE;42132282;1;0;1;0;0;0;0;1;0;0;0;1;626;34
São Joaquim;4216503;EEBM CAIC FULVIO AMARANTE FERREIRA;42132304;1;0;1;0;0;0;1;0;0;0;0;0;158;16
Ibiam;4206751;CENTRO EDUCACIONAL ELIZIANE TITON;42132312;1;0;1;0;0;0;0;1;0;0;0;0;215;13
São Joaquim;4216503;CENTRO EDUCACIONAL DINAMICO;42132320;1;0;1;0;0;0;1;0;0;0;0;0;229;24
Sombrio;4217709;E E B MUNICIPAL PROFESSORA NILZA MATOS PEREIRA;42132339;1;0;1;0;0;0;0;1;0;0;0;0;322;37
Passo de Torres;4212254;EMEF MANOEL RODRIGUES DA SILVA;42132347;1;0;1;0;0;0;1;0;0;0;0;0;1000;43
Lacerdópolis;4209201;CENTRO INTEGRADO DE EDUCACAO DE LACERDOPOLIS - CIEL;42132355;1;0;1;0;0;0;0;1;0;0;0;0;144;10
Erval Velho;4205209;EB MUN CESAR AVELINO BRAGAGNOLO;42132410;1;0;1;0;0;0;0;1;0;0;0;0;413;20
Apiúna;4201257;EB PROFº WADISLAU SCHMIDT;42132428;2;0;1;0;0;0;0;1;0;0;0;1;124;13
Apiúna;4201257;EB PROFª ALBERTINA KREUSCH CAPRALE;42132436;2;0;1;0;0;0;0;1;0;0;0;1;66;11
Abelardo Luz;4200101;EBM PROFº ERNESTO SIRINO;42132444;2;0;1;0;0;0;0;1;0;0;1;0;94;11
Araranguá;4201406;CEI REINO DA FANTASIA;42132452;1;0;1;0;0;0;0;0;1;0;0;0;69;9
Itajaí;4208203;CEI LAERCIO MAURO MALBURG;42132533;1;0;1;0;0;0;1;0;0;0;0;1;118;12
Lages;4209300;CEIM DOS FILHOS DOS FUNC DA PREF DO MUN DE LAGES;42132541;1;0;1;0;0;0;1;0;0;0;0;1;206;20
Lages;4209300;CEIM IVO PACHECO DE ANDRADE;42132550;1;0;1;0;0;0;1;0;0;0;0;0;185;18
Lages;4209300;CE APRENDER BRINCANDO LTDA;42132568;1;0;1;0;0;0;1;0;0;0;0;0;452;27
Governador Celso Ramos;4206009;ESC MUN PROFª SILVIA PRAZERES DE CARVALHO;42132622;1;0;1;0;0;0;0;1;0;0;0;1;61;9
Guaramirim;4206504;CEI MAURITA MARIA ROSA;42132630;1;0;1;0;0;0;1;1;0;0;0;1;240;10
Brusque;4202909;CENTRO MUNICIPAL DE EDUCACAO INFANTIL ELSA BODENMULLER DE MARCHI;42132657;1;0;1;0;0;0;1;0;0;0;0;0;229;22
Jaraguá do Sul;4208906;CENTRO EDUCACIONAL VIDA ATIVA;42132665;1;0;1;0;0;0;1;0;0;0;0;1;150;10
Massaranduba;4210605;CEI HULDA CARDOSO;42132673;1;0;1;0;0;0;0;0;1;0;0;1;86;13
Ouro;4211801;CENTRO DE EDUCACAO INFANTIL RAIO DE SOL;42132681;1;0;1;0;0;0;1;0;0;0;0;1;116;18
Ouro;4211801;CENTRO MUNICIPAL DE EDUCACAO INFANTIL PEDACINHO DO CEU;42132690;1;0;1;0;0;0;1;0;0;0;0;1;231;26
Tangará;4217907;CENTRO DE EDUCACAO INFANTIL ANGELA FUGANTI;42132703;1;0;1;0;0;0;0;1;0;0;0;0;246;19
Lages;4209300;CEIM MIRIAM REGINA DE OLIVEIRA KOECHE;42132711;1;0;1;0;0;0;0;1;0;0;0;1;30;7
Dona Emma;4205100;CENTRO DE EDUCACAO INFANTIL ELZA RIZZIERI;42132720;1;0;1;0;0;0;0;1;0;0;0;1;132;19
Lages;4209300;CEIM CANTINHO FELIZ;42132738;1;0;1;0;0;0;0;1;0;0;0;1;71;9
Lages;4209300;CEIM DO BAIRRO CONTA DINHEIRO;42132746;1;0;1;0;0;0;1;0;0;0;0;0;44;6
Mafra;4210100;CEIM FAXINAL;42132754;1;0;1;0;0;0;0;1;0;0;0;1;123;13
Ponte Alta;4213302;CRECHE VER JOAO FERREIRA DA CRUZ;42132789;1;0;1;0;0;0;1;0;0;0;0;0;34;4
Campos Novos;4203600;CENTRO DE EDUCACAO INFANTIL ELIETE TEIXEIRA LOPES;42132797;1;0;1;0;0;0;1;0;0;0;0;1;300;17
Laguna;4209409;CEI SONHO DE CRIANCA;42132819;2;0;1;0;0;0;0;0;1;0;0;1;13;3
Porto Belo;4213500;COLEGIO ANA LUIZA;42132827;1;0;1;0;0;0;1;0;0;0;0;1;191;21
Criciúma;4204608;CEI AFASC MUNDO ENCANTADO;42132835;1;0;1;0;0;0;1;1;0;0;0;1;251;38
Salto Veloso;4215406;CMEI NONA VERGINIA;42132843;1;0;1;0;0;0;1;0;0;0;0;1;287;16
Taió;4217808;ESCOLA DE ENSINO FUNDAMENTAL PREFEITA ERNA HEIDRICH;42132878;1;0;1;0;0;0;1;0;0;0;0;1;963;58
Armazém;4201505;EB ANTONIO DIOMARIO DA ROSA;42132886;2;0;1;0;0;0;1;0;0;0;0;1;116;17
Gravatal;4206207;EEB JOSE CARDOSO DE AGUIAR;42132894;2;0;1;0;0;0;1;0;0;0;0;1;166;24
Irineópolis;4207908;NUCLEO ESCOLAR PRESIDENTE ADOLFO KONDER;42132908;2;0;1;0;0;0;0;1;0;0;0;0;326;19
Orleans;4211702;EEB PROF LEOPOLDO HANNOFF;42132916;2;0;1;0;0;0;0;1;0;0;0;1;145;13
Orleans;4211702;EEB MARTHA CLAUDIO MACHADO;42132924;2;0;1;0;0;0;0;1;0;0;0;1;155;12
Morro Grande;4211256;EMEF PREFEITO DARIO CREPALDI;42132932;2;0;1;0;0;0;0;1;0;0;0;1;164;16
Ilhota;4207106;ESC MUN ALBERTO SCHMITT;42132940;2;0;1;0;0;0;0;0;1;0;0;1;470;18
Abelardo Luz;4200101;CEI E CRECHE UM SONHO A MAIS;42132959;1;0;1;0;0;0;0;1;0;0;0;0;56;11
Rodeio;4215109;CRECHE MUNICIPAL IRMA COLOMBA;42132967;1;0;1;0;0;0;1;0;0;0;0;1;140;9
Tigrinhos;4217956;CE PROFESSOR IVO LUIZ HONNEF;42132975;1;0;1;0;0;0;0;1;0;0;0;0;176;18
Biguaçu;4202305;EEBI WHERA TUPA POTY DJA;42132983;2;2;1;0;0;0;0;1;0;0;0;1;61;12
Presidente Castello Branco;4213906;CENTRO EDUCACIONAL DE ENSINO DE PRIMEIRO GRAU;42133025;1;0;1;0;0;0;0;1;0;0;0;1;138;10
Ipira;4207601;ESCOLA BASICA MUNICIPAL WALDOMIRO LIESSEN;42133050;2;0;1;0;0;0;1;0;0;0;0;0;50;13
Arabutã;4201273;NUCLEO EDUCACIONAL MUNICIPAL NOVA ESTRELA;42133068;1;0;1;0;0;0;0;1;0;0;0;1;128;10
Arabutã;4201273;GRUPO ESCOLAR PAULO FREIRE;42133076;1;0;1;0;0;0;0;1;0;0;0;1;212;12
Blumenau;4202404;EBM PATRICIA HELENA FINARDI PEGORIM;42133106;1;0;1;0;0;0;1;0;0;0;0;1;217;23
Florianópolis;4205407;COLEGIO DA LAGOA;42133114;1;0;1;0;0;0;1;0;0;0;0;1;413;42
Concórdia;4204301;EBM FREI CIPRIANO CHARDON;42133122;2;0;1;0;0;0;0;1;0;0;0;1;152;20
Concórdia;4204301;EBM ELIZABETHA ANDREAZZO PAVAN;42133130;2;0;1;0;0;0;1;0;0;0;0;1;57;12
Concórdia;4204301;EBM ROMEU DE SISTI;42133149;1;0;1;0;0;0;0;1;0;0;0;1;155;22
Concórdia;4204301;EBM ANGELO ARY BIEZUS;42133157;2;0;1;0;0;0;0;1;0;0;0;0;240;20
Concórdia;4204301;GEM PETROPOLIS;42133165;1;0;1;0;0;0;1;0;0;0;0;1;217;12
Concórdia;4204301;EBM NATUREZA;42133173;1;0;1;0;0;0;1;1;0;0;0;1;243;17
Itapoá;4208450;ESCOLA MUNICIPAL MONTEIRO LOBATO;42133181;1;0;1;0;0;0;0;1;0;0;0;1;474;20
Joinville;4209102;CENTRO DE EDUCACAO INFANTIL PARAISO DA CRIANCA;42133190;1;0;1;0;0;0;1;0;0;0;0;1;314;7
Joinville;4209102;CENTRO DE EDUCACAO INFANTIL GIRASSOL;42133203;1;0;1;0;0;0;1;0;0;0;0;1;169;7
Florianópolis;4205407;ESCOLA DA FAZENDA;42133211;1;0;1;0;0;0;1;1;0;0;0;1;364;21
Joinville;4209102;ESCOLA MUNICIPAL PROFESSORA KARIN BARKEMEYER;42133220;1;0;1;0;0;0;1;0;0;0;0;1;1195;50
Mirim Doce;4210852;CENTRO EDUCACIONAL GIACOMO ZOMMER;42133238;2;0;1;0;0;0;0;0;1;0;0;1;107;14
Rio do Oeste;4214607;ESCOLA DE ENSINO FUNDAMENTAL VEREADOR ALFREDO SCOTTINI;42133246;2;0;1;0;0;0;0;1;0;0;1;1;179;12
Rio do Campo;4214508;ESCOLA MUNICIPAL DE EDUCACAO BASICA SANTA MARIA;42133254;2;0;1;0;0;0;0;0;1;0;0;1;178;15
Pouso Redondo;4213708;CENTRO EDUCACIONAL PADRE DIONISIO PELUSO;42133262;2;0;1;0;0;0;0;1;0;0;0;1;95;10
Canoinhas;4203808;ESCOLA BASICA MUNICIPAL MARIA IZABEL DE LIMA CUBAS;42133289;2;0;1;0;0;0;0;1;0;0;1;1;344;22
Blumenau;4202404;CENTRO MUN DE EDUCACAO ALTERNATIVA;42133297;1;0;1;0;0;0;1;0;0;0;0;1;;
Blumenau;4202404;COLEGIO ENERGIA;42133319;1;0;1;0;0;0;1;0;0;0;0;0;224;26
São José;4216602;CEM VILA FORMOSA;42133327;1;0;1;0;0;0;1;1;0;0;0;1;241;26
São José;4216602;CEM JOSE NITRO;42133335;1;0;1;0;0;0;1;1;0;0;0;0;149;14
São José;4216602;CEM JARDIM SOLEMAR;42133343;1;0;1;0;0;0;1;1;0;0;0;1;297;20
Florianópolis;4205407;NEIM ILHA CONTINENTE;42133351;1;0;1;0;0;0;1;0;0;0;0;0;98;13
Florianópolis;4205407;COLEGIO PLANETA CRIANCA;42133386;1;0;1;0;0;0;1;0;0;0;0;1;62;9
Joinville;4209102;EEM DEP NAGIB ZATTAR;42133394;1;0;1;0;0;0;1;0;0;0;0;1;1006;48
Joinville;4209102;CEJA DE JOINVILLE;42133416;1;0;1;0;0;0;1;0;0;0;0;1;600;62
São Pedro de Alcântara;4217253;EB DR ADALBERTO TOLENTINO DE CARVALHO;42133432;1;0;1;0;0;0;0;1;0;0;0;1;397;27
Tangará;4217907;EBM MARIA LUIZA OZORIO ZUMMER;42133440;2;0;1;0;0;0;0;1;0;0;1;1;154;15
Biguaçu;4202305;CEI MUN ALGODAO DOCE;42133483;1;0;1;0;0;0;0;0;1;0;0;0;149;18
Celso Ramos;4204152;NUCLEO MUNICIPAL E B SANTO ANTONIO;42133491;2;0;1;0;1;0;0;1;0;0;1;1;109;16
Correia Pinto;4204558;EB MUN JORNALISTA CALDAS JUNIOR;42133513;1;0;1;0;0;0;1;0;0;0;0;1;428;21
Braço do Trombudo;4202859;EB ADRIANO MOSIMANN;42133530;1;0;1;0;0;0;1;1;0;0;0;1;131;10
Pouso Redondo;4213708;CENTRO EDUCACIONAL PADRE JOSE BALISTIERI;42133548;2;0;1;0;0;0;0;0;1;0;0;0;195;17
Porto União;4213609;NUCLEO EDUCACIONAL FREI DEODATO;42133556;2;0;1;0;0;0;0;1;0;0;0;1;116;15
Aurora;4201901;CENTRO EDUCACIONAL ANA GALVAN;42133564;1;0;1;0;0;0;1;0;0;0;0;0;383;47
Palmeira;4212056;NUCLEO MUN PROFª ANTONIETA F DE SOUZA;42133572;1;0;1;0;0;0;1;0;0;0;0;0;188;16
Anita Garibaldi;4201000;EMEF MUN JOSE BORGES DA SILVA;42133580;1;0;1;0;0;0;0;1;0;0;0;1;377;25
Chapecó;4204202;EB MUN DE ED DE JOVENS E AD PAULO FREIRE;42133599;1;0;1;0;0;0;1;0;0;0;0;1;475;34
São Joaquim;4216503;EEI JOAQUIM PEREIRA;42133610;2;0;1;0;0;0;1;0;0;0;0;0;44;10
Porto União;4213609;NUCLEO DE EDUCACAO INFANTIL LINA SANDER;42133629;1;0;1;0;0;0;1;0;0;0;0;1;72;9
Chapecó;4204202;ESCOLA PARQUE CIDADA CYRO SOSNOSKY;42133637;1;0;1;0;0;0;0;0;1;0;0;1;1290;80
